r0,r1,l0,l1,i1,i2
37.183673469387756,89.99613259668509,41.401617250673866,88.42011494252874,9,9
37.673469387755105,91.88839779005525,41.88679245283018,89.05,9,9
35.46938775510205,91.43425414364641,39.703504043126685,91.25459770114942,10,10
44.0408163265306,98.54917127071823,31.051212938005392,86.84540229885057,10,10
36.53061224489795,92.26685082872928,38.733153638814,91.25459770114942,10,10
34.244897959183675,93.09944751381215,36.30727762803234,91.33333333333333,11,11
34.0,92.87237569060774,36.8733153638814,92.9867816091954,11,11
32.04081632653062,93.93204419889503,35.902964959568735,92.9080459770115,11,11
31.306122448979593,93.25082872928176,34.932614555256066,93.77413793103449,11,11
30.734693877551024,93.25082872928176,33.6388140161725,92.75057471264368,12,12
28.448979591836732,93.47790055248619,33.881401617250674,93.14425287356322,12,12
27.959183673469383,93.17513812154696,33.31536388140162,93.53793103448275,12,12
28.122448979591837,93.7049723756906,31.132075471698116,93.38045977011494,13,13
26.816326530612244,94.31049723756907,31.698113207547166,92.9080459770115,13,13
25.0204081632653,93.55359116022099,30.161725067385447,93.45919540229885,13,13
24.612244897959187,94.46187845303868,30.161725067385447,94.8764367816092,13,13
24.85714285714286,94.8403314917127,29.353099730458226,94.40402298850574,14,14
24.448979591836732,95.29447513812154,28.948787061994608,93.38045977011494,14,14
22.326530612244895,94.68895027624309,27.493261455525612,95.42758620689655,14,14
21.59183673469387,95.29447513812154,26.7654986522911,95.58505747126436,15,15
20.612244897959187,95.14309392265193,26.927223719676547,95.66379310344827,15,15
22.57142857142857,95.44585635359115,25.95687331536388,95.50632183908046,15,15
21.0204081632653,96.58121546961326,23.530997304582215,97.47471264367816,16,16
20.693877551020407,97.48950276243094,24.824797843665763,96.37241379310345,16,16
19.714285714285708,97.64088397790056,23.288409703504044,98.49827586206897,16,16
20.367346938775512,96.88397790055248,22.318059299191376,97.63218390804597,16,16
17.265306122448976,98.3220994475138,21.752021563342325,99.12816091954024,17,17
16.693877551020407,98.1707182320442,20.053908355795144,98.34080459770115,17,17
17.0204081632653,100.21436464088397,19.568733153638817,98.73448275862069,17,17
16.612244897959187,98.39779005524862,19.326145552560646,99.12816091954024,18,18
16.040816326530617,99.38176795580111,18.032345013477084,99.44310344827586,18,18
15.061224489795919,99.07900552486188,17.547169811320757,98.8919540229885,18,18
13.755102040816325,99.53314917127072,17.061994609164415,99.20689655172414,18,18
12.448979591836732,99.3060773480663,15.363881401617249,100.23045977011495,19,19
16.693877551020407,104.60441988950276,8.733153638814017,95.19137931034483,19,19
11.714285714285708,101.72817679558011,13.423180592991912,99.75804597701149,20,20
11.714285714285708,100.59281767955801,13.180592991913741,100.38793103448276,20,20
10.48979591836735,101.42541436464089,10.8355795148248,102.90747126436781,21,21
8.367346938775512,101.5767955801105,10.02695417789758,100.7816091954023,21,21
8.204081632653057,100.89558011049724,9.05660377358491,102.04137931034482,22,22
7.224489795918373,101.6524861878453,10.269541778975736,101.8051724137931,22,22
5.673469387755105,102.25801104972376,7.924528301886795,101.33275862068966,22,22
4.938775510204081,101.95524861878454,6.388140161725062,102.98620689655172,23,23
4.448979591836732,102.10662983425415,4.932614555256066,104.00977011494253,23,23
3.8775510204081627,103.09060773480662,4.447439353099725,103.6948275862069,24,24
3.714285714285708,102.40939226519338,4.043126684636121,102.04137931034482,24,24
2.08163265306122,102.18232044198895,2.1832884097035077,103.30114942528736,24,24
0.20408163265305745,103.31767955801105,3.3962264150943327,103.22241379310344,24,24
-0.7755102040816269,102.25801104972376,1.4555256064689956,104.24597701149425,25,25
-1.0204081632653015,103.62044198895028,0.0,103.14367816091954,25,25
-2.734693877551024,102.56077348066299,-0.8894878706199449,102.6712643678161,26,26
-4.040816326530617,102.7878453038674,-0.7277628032344978,102.6712643678161,26,26
-5.3469387755102105,101.6524861878453,-1.2938005390835627,104.00977011494253,26,26
-6.1632653061224545,102.63646408839779,-1.940700808625337,103.22241379310344,26,26
-7.306122448979593,102.33370165745856,-3.9622641509433976,103.61609195402299,27,27
-7.551020408163268,102.33370165745856,-5.01347708894879,105.50574712643679,28,28
-7.551020408163268,102.18232044198895,-6.064690026954182,105.03333333333333,28,28
-8.204081632653057,102.33370165745856,-5.902964959568735,104.40344827586208,28,28
-10.326530612244895,102.10662983425415,-7.439353099730454,104.32471264367815,29,29
-9.59183673469387,102.48508287292817,-8.894878706199464,104.08850574712643,30,30
-10.163265306122454,103.09060773480662,-9.541778975741238,103.22241379310344,30,30
-10.816326530612244,103.54475138121546,-9.946091644204856,103.22241379310344,30,30
-12.530612244897952,101.04696132596685,-10.188679245283012,102.8287356321839,30,30
-13.020408163265301,101.27403314917127,-10.673854447439354,103.53735632183908,30,30
-14.0,101.42541436464089,-12.533692722371967,103.85229885057471,31,31
-14.326530612244895,101.19834254143646,-11.239892183288404,103.85229885057471,31,31
-14.734693877551024,102.18232044198895,-12.452830188679243,102.8287356321839,31,31
-14.244897959183675,101.5767955801105,-13.665768194070083,101.49022988505747,32,32
-14.897959183673464,102.63646408839779,-12.938005390835585,101.7264367816092,32,32
-15.795918367346943,102.18232044198895,-12.291105121293796,101.56896551724138,32,32
-16.122448979591837,101.80386740331491,-13.180592991913741,102.43505747126437,32,32
-15.795918367346943,101.04696132596685,-14.878706199460922,101.96264367816092,33,33
-16.612244897959187,100.06298342541436,-14.636118598382751,102.43505747126437,33,33
-17.0204081632653,101.80386740331491,-15.444743935309972,100.7816091954023,33,33
-17.91836734693878,99.00331491712707,-16.091644204851747,101.49022988505747,33,33
-18.40816326530613,99.83591160220995,-16.738544474393535,101.88390804597701,34,34
-17.755102040816325,99.2303867403315,-16.65768194070081,101.41149425287357,34,34
-18.08163265306122,100.89558011049724,-17.14285714285714,101.49022988505747,34,34
-18.163265306122454,100.89558011049724,-17.38544474393531,100.46666666666667,34,34
-19.06122448979592,99.76022099447513,-16.738544474393535,99.8367816091954,34,34
-21.183673469387756,100.29005524861878,-17.708894878706204,98.73448275862069,34,34
-19.714285714285708,99.3060773480663,-16.65768194070081,99.99425287356321,34,34
-20.448979591836732,98.92762430939227,-18.274932614555254,100.38793103448276,35,35
-15.551020408163268,104.90718232044199,-24.74393530997304,92.9867816091954,35,35
-19.306122448979593,100.51712707182321,-20.21563342318059,98.34080459770115,35,35
-18.816326530612244,100.74419889502762,-20.781671159029656,100.15172413793104,35,35
-22.48979591836735,101.5767955801105,-20.862533692722366,99.20689655172414,35,35
-23.469387755102048,99.76022099447513,-21.024258760107813,98.65574712643678,36,36
-22.734693877551024,99.68453038674033,-26.118598382749326,93.30172413793103,37,37
-22.48979591836735,98.47348066298342,-21.024258760107813,97.23850574712644,37,37
-23.551020408163268,98.54917127071823,-20.781671159029656,97.78965517241379,37,37
-22.9795918367347,99.60883977900552,-21.347708894878707,96.84482758620689,37,37
-23.387755102040813,96.50552486187846,-21.6711590296496,98.18333333333334,37,37
-23.387755102040813,98.54917127071823,-21.266846361185983,97.15977011494253,37,37
-22.897959183673464,97.56519337016574,-22.96495956873315,96.76609195402298,38,38
-19.06122448979592,100.97127071823205,-28.62533692722372,90.70344827586207,38,38
-22.40816326530613,97.41381215469613,-24.016172506738542,95.66379310344827,38,38
-22.897959183673464,98.47348066298342,-25.067385444743934,94.24655172413793,38,38
-24.93877551020408,97.33812154696133,-25.309973045822105,94.32528735632184,39,39
-24.122448979591837,97.18674033149172,-31.698113207547166,88.49885057471265,39,39
-25.836734693877546,97.26243093922652,-25.714285714285708,94.48275862068965,39,39
-26.734693877551024,97.33812154696133,-26.765498652291107,93.9316091954023,39,39
-26.48979591836735,96.35414364640884,-25.876010781671155,94.08908045977012,40,40
-26.081632653061227,95.52154696132597,-26.522911051212937,93.77413793103449,40,40
-26.653061224489797,96.58121546961326,-27.088948787061994,93.61666666666666,40,40
-27.06122448979592,94.91602209944752,-27.493261455525605,92.67183908045978,41,41
-27.795918367346935,94.31049723756907,-27.331536388140165,92.75057471264368,41,41
-26.97959183673469,93.32651933701658,-27.41239892183288,91.41206896551724,41,41
-27.46938775510204,94.38618784530387,-28.867924528301884,91.41206896551724,41,41
-25.91836734693878,93.17513812154696,-28.301886792452834,91.25459770114942,41,41
-26.081632653061227,93.17513812154696,-29.59568733153639,90.23103448275862,41,41
-26.734693877551024,91.88839779005525,-29.433962264150942,90.46724137931035,41,41
-27.877551020408163,92.72099447513813,-30.323450134770887,91.88448275862069,42,42
-26.653061224489797,94.7646408839779,-32.83018867924528,86.92413793103448,42,42
-27.224489795918366,93.09944751381215,-29.757412398921836,88.73505747126437,42,42
-28.04081632653061,92.11546961325966,-29.35309973045822,87.39655172413794,42,42
-30.081632653061227,91.13149171270719,-30.080862533692724,89.28620689655172,43,43
-29.51020408163265,90.2232044198895,-30.40431266846361,89.1287356321839,43,43
-29.836734693877553,90.82872928176796,-28.38274932614555,87.94770114942528,43,43
-29.755102040816325,89.54198895027625,-28.544474393530997,87.79022988505747,43,43
-29.265306122448976,90.45027624309392,-30.0,87.94770114942528,43,43
-29.755102040816325,89.61767955801105,-30.242587601078164,87.63275862068966,44,44
-31.142857142857146,89.46629834254144,-28.787061994609168,87.55402298850575,44,44
-31.795918367346935,89.54198895027625,-28.867924528301884,87.63275862068966,44,44
-31.714285714285715,89.99613259668509,-29.433962264150942,88.02643678160919,44,44
-31.95918367346939,90.37458563535911,-29.838274932614553,85.97931034482758,44,44
-31.06122448979592,88.63370165745856,-31.455525606469003,87.1603448275862,44,44
-30.89795918367347,88.25524861878453,-30.161725067385447,85.19195402298851,44,44
-30.89795918367347,89.39060773480664,-31.698113207547166,86.1367816091954,44,44
-31.142857142857146,89.16353591160221,-31.212938005390832,85.1132183908046,44,44
-31.142857142857146,87.42265193370166,-30.97035040431267,84.79827586206896,45,45
-29.755102040816325,89.16353591160221,-34.44743935309973,81.1764367816092,45,45
-30.734693877551024,88.10386740331492,-30.889487870619945,82.98735632183909,45,45
-31.306122448979593,89.0121546961326,-31.132075471698116,83.22356321839081,45,45
-33.10204081632653,87.04419889502762,-31.051212938005392,81.33390804597701,45,45
-31.632653061224488,86.36298342541437,-31.37466307277628,81.57011494252873,45,45
-32.285714285714285,86.06022099447515,-30.80862533692722,82.67241379310344,45,45
-32.857142857142854,84.84917127071823,-31.455525606469003,82.51494252873563,46,46
-27.551020408163268,90.37458563535911,-35.498652291105124,78.18448275862069,46,46
-30.653061224489797,86.7414364640884,-32.42587601078167,81.88505747126437,46,46
-32.775510204081634,83.94088397790055,-32.1832884097035,81.64885057471264,46,46
-32.775510204081634,85.30331491712707,-30.566037735849058,80.3103448275862,46,46
-33.51020408163265,83.56243093922652,-30.97035040431267,80.62528735632183,46,46
-32.53061224489796,83.71381215469613,-31.940700808625337,79.75919540229886,47,47
-28.53061224489796,85.90883977900552,-35.4177897574124,77.00344827586207,47,47
-32.285714285714285,84.77348066298343,-32.02156334231806,79.60172413793103,47,47
-33.59183673469388,84.24364640883978,-32.02156334231806,78.57816091954022,47,47
-34.244897959183675,81.67016574585635,-33.15363881401617,79.60172413793103,47,47
-33.755102040816325,82.04861878453039,-32.668463611859835,78.3419540229885,47,47
-33.42857142857143,82.50276243093923,-33.23450134770889,79.2867816091954,47,47
-33.02040816326531,81.51878453038674,-32.58760107816712,78.65689655172413,47,47
-33.673469387755105,80.76187845303868,-34.12398921832884,77.55459770114942,48,48
-30.244897959183675,84.546408839779,-36.63072776280323,74.79885057471265,48,48
-32.53061224489796,82.12430939226519,-32.74932614555256,78.18448275862069,48,48
-33.91836734693877,81.36740331491713,-33.71967654986523,76.13735632183908,48,48
-34.16326530612245,79.77790055248619,-33.6388140161725,77.00344827586207,48,48
-34.734693877551024,79.62651933701657,-35.17520215633423,76.84597701149426,48,48
-33.10204081632653,78.86961325966851,-33.80053908355795,78.18448275862069,49,49
-29.673469387755105,81.0646408839779,-37.924528301886795,72.90919540229885,49,49
-32.04081632653061,79.39944751381215,-35.01347708894879,76.3735632183908,49,49
-33.673469387755105,78.7939226519337,-35.01347708894879,74.01149425287356,49,49
-34.16326530612245,77.35580110497237,-35.498652291105124,74.40517241379311,49,49
-34.6530612244898,76.90165745856353,-35.82210242587601,73.30287356321838,49,49
-33.91836734693877,76.37182320441988,-34.77088948787062,73.61781609195403,50,50
-29.836734693877553,80.91325966850829,-40.02695417789757,68.4212643678161,50,50
-32.775510204081634,77.43149171270719,-36.064690026954175,72.20057471264367,50,50
-33.3469387755102,75.99337016574586,-35.25606469002695,71.80689655172414,50,50
-34.244897959183675,75.99337016574586,-36.1455525606469,71.72816091954023,50,50
-34.48979591836735,75.00939226519337,-36.46900269541779,69.83850574712643,50,50
-35.38775510204081,75.08508287292818,-34.36657681940701,71.09827586206896,50,50
-34.08163265306123,74.78232044198894,-35.094339622641506,70.3896551724138,50,50
-34.816326530612244,74.85801104972376,-35.82210242587601,71.57068965517242,50,50
-34.326530612244895,74.93370165745857,-34.932614555256066,70.4683908045977,50,50
-34.97959183673469,74.1767955801105,-35.57951482479784,69.4448275862069,50,50
-35.142857142857146,74.2524861878453,-35.33692722371968,71.3344827586207,50,50
-34.326530612244895,72.96574585635359,-35.25606469002695,70.31091954022989,51,51
-34.0,74.1011049723757,-35.01347708894879,70.54712643678161,51,51
-34.0,74.02541436464088,-35.902964959568735,68.5787356321839,51,51
-32.36734693877551,72.43591160220994,-36.307277628032345,69.75977011494253,51,51
-32.69387755102041,71.60331491712707,-36.064690026954175,69.5235632183908,51,51
-33.91836734693877,70.46795580110498,-35.498652291105124,69.75977011494253,52,52
-30.89795918367347,74.63093922651933,-38.086253369272235,64.24827586206897,52,52
-29.591836734693878,74.55524861878453,-36.46900269541779,65.90172413793104,52,52
-33.183673469387756,71.60331491712707,-36.22641509433962,67.16149425287357,52,52
-31.632653061224488,69.78674033149171,-35.902964959568735,67.00402298850575,52,52
-31.877551020408163,69.6353591160221,-35.17520215633423,66.68908045977011,52,52
-32.69387755102041,69.86243093922651,-35.498652291105124,66.84655172413792,52,52
-33.265306122448976,68.65138121546961,-35.498652291105124,67.39770114942529,52,52
-33.265306122448976,68.87845303867404,-35.82210242587601,65.90172413793104,52,52
-33.755102040816325,67.66740331491712,-35.25606469002695,66.13793103448276,52,52
-34.6530612244898,69.78674033149171,-35.17520215633423,64.24827586206897,52,52
-34.326530612244895,68.42430939226519,-34.44743935309973,64.01206896551724,52,52
-34.57142857142857,67.81878453038674,-34.77088948787062,63.6183908045977,52,52
-34.816326530612244,68.87845303867404,-35.094339622641506,65.03563218390805,52,52
-34.244897959183675,68.5,-36.38814016172507,66.05919540229885,52,52
-34.89795918367347,67.2889502762431,-35.01347708894879,63.69712643678161,53,53
-34.57142857142857,67.74309392265194,-34.85175202156334,64.48448275862069,53,53
-33.59183673469388,68.42430939226519,-34.04312668463612,64.5632183908046,53,53
-33.83673469387755,67.66740331491712,-35.094339622641506,64.32701149425287,53,53
-34.40816326530612,65.32099447513812,-35.660377358490564,63.93333333333333,53,53
-33.673469387755105,65.54806629834255,-36.064690026954175,64.40574712643678,53,53
-33.10204081632653,66.30497237569061,-35.98382749326146,64.6419540229885,53,53
-32.93877551020408,66.153591160221,-35.17520215633423,64.24827586206897,53,53
-34.0,65.16961325966851,-33.47708894878706,64.32701149425287,53,53
-34.244897959183675,65.54806629834255,-34.85175202156334,64.09080459770115,53,53
-34.48979591836735,64.79116022099447,-35.17520215633423,63.93333333333333,53,53
-33.51020408163265,63.80718232044199,-35.74123989218329,63.539655172413795,54,54
-33.51020408163265,65.24530386740331,-35.98382749326146,62.51609195402299,54,54
-33.51020408163265,64.26132596685083,-35.57951482479784,60.7051724137931,54,54
-33.51020408163265,63.882872928176795,-35.498652291105124,60.94137931034483,54,54
-33.59183673469388,61.38508287292818,-35.82210242587601,61.88620689655173,54,54
-34.40816326530612,61.687845303867405,-35.498652291105124,61.020114942528735,54,54
-33.42857142857143,61.76353591160221,-35.094339622641506,60.547701149425286,54,54
-33.42857142857143,62.06629834254144,-35.74123989218329,58.57931034482758,54,54
-33.59183673469388,61.460773480662986,-34.36657681940701,58.736781609195404,54,54
-32.12244897959184,61.99060773480663,-34.12398921832884,59.36666666666667,54,54
-33.673469387755105,61.687845303867405,-34.60916442048517,58.89425287356322,54,54
-34.08163265306123,61.08232044198895,-35.17520215633423,58.972988505747125,54,54
-33.755102040816325,61.30939226519337,-35.01347708894879,57.87068965517241,54,54
-33.42857142857143,60.40110497237569,-34.285714285714285,56.689655172413794,55,55
-33.51020408163265,62.36906077348066,-33.9622641509434,57.94942528735632,55,55
-32.53061224489796,63.50441988950276,-36.38814016172507,56.7683908045977,55,55
-32.04081632653061,61.00662983425414,-36.63072776280323,56.689655172413794,55,55
-32.857142857142854,59.94696132596685,-35.094339622641506,54.95747126436782,55,55
-32.285714285714285,59.26574585635359,-34.04312668463612,54.563793103448276,55,55
-32.69387755102041,57.67624309392265,-34.44743935309973,54.8,55,55
-33.83673469387755,59.71988950276243,-34.04312668463612,53.93390804597701,55,55
-32.69387755102041,57.75193370165746,-33.71967654986523,53.855172413793106,55,55
-32.857142857142854,56.238121546961324,-34.12398921832884,53.93390804597701,56,56
-34.57142857142857,55.405524861878455,-35.660377358490564,56.29597701149425,56,56
-33.265306122448976,56.61657458563536,-35.74123989218329,54.01264367816092,56,56
-33.10204081632653,54.57292817679558,-35.498652291105124,53.54022988505747,56,56
-34.326530612244895,53.89171270718232,-35.01347708894879,52.280459770114945,56,56
-33.673469387755105,53.36187845303867,-33.80053908355795,52.04425287356322,56,56
-33.673469387755105,53.96740331491713,-33.80053908355795,51.65057471264368,56,56
-33.51020408163265,52.90773480662983,-34.932614555256066,50.469540229885055,56,56
-33.91836734693877,52.60497237569061,-34.60916442048517,50.941954022988504,56,56
-32.204081632653065,52.5292817679558,-35.17520215633423,51.02068965517241,57,57
-33.673469387755105,53.21049723756906,-35.82210242587601,51.65057471264368,57,57
-32.36734693877551,55.405524861878455,-34.12398921832884,50.54827586206896,57,57
-32.44897959183673,53.5889502762431,-34.12398921832884,49.44597701149425,57,57
-30.653061224489797,52.07513812154696,-34.77088948787062,48.186206896551724,57,57
-32.285714285714285,51.696685082872925,-33.55795148247979,46.69022988505747,57,57
-31.877551020408163,51.24254143646409,-33.315363881401616,45.43045977011494,57,57
-31.551020408163268,49.80441988950276,-33.71967654986523,45.0367816091954,57,57
-30.408163265306122,49.728729281767954,-33.23450134770889,45.58793103448276,57,57
-32.53061224489796,49.0475138121547,-33.47708894878706,46.21781609195402,57,57
-32.61224489795919,47.83646408839779,-32.668463611859835,45.11551724137931,58,58
-28.04081632653061,52.37790055248619,-33.315363881401616,43.54080459770115,58,58
-30.653061224489797,49.35027624309392,-32.83018867924528,43.93448275862069,58,58
-31.224489795918366,47.38232044198895,-32.99191374663073,42.910919540229884,58,58
-32.12244897959184,45.33867403314917,-31.61725067385445,41.966091954022986,58,58
-31.95918367346939,43.74917127071823,-32.42587601078167,42.0448275862069,58,58
-32.285714285714285,44.5060773480663,-31.212938005390832,40.785057471264366,58,58
-31.95918367346939,44.05193370165746,-30.64690026954178,40.076436781609196,58,58
-31.95918367346939,43.446408839779004,-31.61725067385445,40.86379310344827,58,58
-31.551020408163268,42.91657458563536,-32.102425876010784,39.44655172413793,58,58
-31.632653061224488,42.53812154696133,-31.940700808625337,41.57241379310345,58,58
-32.69387755102041,42.992265193370166,-30.485175202156334,38.974137931034484,58,58
-31.46938775510204,41.856906077348064,-31.051212938005392,39.76149425287356,59,59
-28.775510204081634,43.976243093922655,-31.132075471698116,39.367816091954026,59,59
-30.408163265306122,44.27900552486188,-31.132075471698116,38.737931034482756,59,59
-31.387755102040813,42.53812154696133,-29.676549865229113,37.320689655172416,59,59
-30.163265306122447,39.434806629834256,-30.323450134770887,36.37586206896552,59,59
-29.918367346938773,38.75359116022099,-30.161725067385447,35.1948275862069,59,59
-29.591836734693878,40.19171270718232,-30.40431266846361,35.35229885057471,59,59
-29.10204081632653,40.87292817679558,-30.97035040431267,36.139655172413796,59,59
-29.673469387755105,39.35911602209945,-29.919137466307276,35.509770114942526,59,59
-30.0,38.37513812154696,-30.40431266846361,35.273563218390805,59,59
-30.408163265306122,38.677900552486186,-29.838274932614553,34.092528735632186,59,59
-29.755102040816325,37.54254143646409,-30.80862533692722,33.06896551724138,59,59
-30.653061224489797,36.5585635359116,-30.242587601078164,31.966666666666665,59,59
-30.244897959183675,36.5585635359116,-30.080862533692724,34.407471264367814,59,59
-29.918367346938773,35.65027624309392,-29.59568733153639,34.48620689655172,60,60
-30.734693877551024,35.574585635359114,-29.757412398921836,34.25,60,60
-28.204081632653065,40.19171270718232,-30.727762803234498,30.785632183908046,60,60
-28.448979591836732,35.04475138121547,-31.455525606469003,31.49425287356322,60,60
-27.95918367346939,35.347513812154695,-29.757412398921836,29.05344827586207,60,60
-27.795918367346935,34.13646408839779,-29.110512129380055,29.44712643678161,60,60
-25.673469387755105,32.925414364640886,-28.62533692722372,28.344827586206897,60,60
-26.89795918367347,30.957458563535912,-29.272237196765502,28.58103448275862,60,60
-26.89795918367347,32.09281767955801,-29.110512129380055,28.895977011494253,60,60
-27.387755102040813,32.31988950276243,-28.140161725067387,27.636206896551723,60,60
-26.48979591836735,30.8060773480663,-29.757412398921836,26.455172413793104,60,60
-26.816326530612244,29.82209944751381,-29.02964959568733,27.085057471264367,60,60
-27.387755102040813,30.12486187845304,-28.706199460916444,26.927586206896553,60,60
-25.836734693877546,28.156906077348065,-29.02964959568733,25.982758620689655,61,61
-23.632653061224488,32.69834254143647,-30.64690026954178,23.620689655172413,61,61
-22.9795918367347,35.19613259668508,-33.15363881401617,19.605172413793102,61,61
-23.224489795918373,32.168508287292816,-29.919137466307276,20.392528735632183,61,61
-24.122448979591837,28.383977900552487,-28.059299191374663,20.55,61,61
-22.0,25.20497237569061,-23.45013477088949,18.10919540229885,61,61
-21.673469387755105,22.70718232044199,-22.075471698113205,17.636781609195403,61,61
-20.93877551020408,21.647513812154696,-20.539083557951486,15.35344827586207,61,61
-20.285714285714292,22.02596685082873,-20.94339622641509,15.904597701149426,61,61
-21.51020408163265,20.587845303867404,-19.730458221024264,12.046551724137931,61,61
-20.122448979591837,18.241436464088398,-21.347708894878707,13.857471264367817,61,61
-21.673469387755105,18.241436464088398,-19.730458221024264,12.440229885057471,61,61
-21.51020408163265,16.80331491712707,-19.811320754716988,12.51896551724138,61,61
-22.40816326530613,15.895027624309392,-20.700808625336933,13.306321839080459,62,62
-19.959183673469383,18.01436464088398,-21.105121293800536,12.046551724137931,62,62
-17.34693877551021,23.691160220994476,-21.590296495956878,6.141379310344828,62,62
-19.714285714285708,16.500552486187846,-22.803234501347703,8.50344827586207,62,62
-18.48979591836735,12.33756906077348,-18.274932614555254,6.85,62,62
-17.0204081632653,9.915469613259669,-15.525606469002696,5.6689655172413795,62,62
-18.0,8.704419889502763,-15.929919137466314,5.826436781609195,62,62
-16.122448979591837,6.660773480662983,-15.363881401617249,4.724137931034483,62,62
-16.448979591836732,6.05524861878453,-14.959568733153645,2.4408045977011494,62,62
-16.285714285714292,5.374033149171271,-13.989218328840977,3.22816091954023,62,62
-16.040816326530617,6.05524861878453,-15.202156334231802,1.4959770114942528,62,62
-16.93877551020408,5.525414364640884,-14.716981132075475,1.9683908045977012,62,62
-16.93877551020408,4.465745856353591,-15.444743935309972,0.7873563218390804,62,62
-16.530612244897952,3.935911602209945,-14.878706199460922,1.5747126436781609,63,63
-13.51020408163265,7.493370165745857,-15.283018867924525,-0.23620689655172414,63,63
-16.285714285714292,4.238674033149171,-14.39353099730458,0.07873563218390804,63,63
-15.877551020408163,5.298342541436464,-14.39353099730458,0.15747126436781608,63,63
-17.183673469387756,3.3303867403314915,-14.878706199460922,1.0235632183908046,64,64
-16.693877551020407,2.9519337016574587,-14.797843665768198,0.15747126436781608,65,65
-14.48979591836735,4.314364640883978,-17.38544474393531,0.23620689655172414,65,65
-15.061224489795919,5.525414364640884,-15.687331536388143,0.7086206896551724,65,65
-13.183673469387756,4.011602209944751,-13.82749326145553,0.8660919540229886,65,65
-13.91836734693878,3.254696132596685,-12.938005390835585,0.7873563218390804,66,66
-12.285714285714292,3.027624309392265,-12.857142857142861,-0.4724137931034483,66,66
-11.306122448979593,2.3464088397790057,-10.8355795148248,-0.3936781609195402,66,66
-11.714285714285708,2.1950276243093922,-9.622641509433961,-1.2597701149425287,66,66
-10.57142857142857,2.4977900552486187,-6.873315363881403,-1.2597701149425287,66,66
-9.183673469387756,1.816574585635359,-6.145552560646905,-0.31494252873563217,67,67
1.2653061224489761,10.218232044198896,-9.865229110512132,-3.070689655172414,67,67
-5.673469387755105,2.5734806629834255,-6.307277628032338,-1.9683908045977012,67,67
-3.959183673469383,3.7088397790055248,-4.043126684636121,-0.3936781609195402,67,67
-2.5714285714285694,4.087292817679558,-2.991913746630729,-0.5511494252873563,67,67
-2.6530612244897895,3.1033149171270717,-0.9703504043126685,0.9448275862068966,68,68
3.551020408163268,9.688397790055248,-3.719676549865227,-0.31494252873563217,68,68
0.12244897959183731,3.8602209944751382,0.0,-1.4172413793103449,68,68
2.4897959183673493,5.146961325966851,0.8086253369272214,0.31494252873563217,68,68
4.612244897959187,4.9955801104972375,3.153638814016176,0.7873563218390804,68,68
4.2040816326530575,4.541436464088398,5.498652291105117,0.0,68,68
5.0204081632653015,4.768508287292818,5.660377358490564,-0.07873563218390804,68,68
